rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
31,82.36,100,80.0,88.0,48,55.0,开源代码,official,github.com,GitHub - crystal-bit/godot-game-template: Generic template for...,https://github.com/crystal-bit/godot-game-template,技术文档|开源代码|可下载资源|涉及授权/版权,模板化与参数化游戏生成,site:github.com godot game template starter,"【开源代码】GitHub - crystal-bit/godot-game-template: Generic template for... | 来源:official | 站点:github.com | 提供:技术文档、开源代码、可下载资源、涉及授权/版权 | 相关词:github、godot、gdscript、game、ai、template | 摘要:Godot Game Template, also GGT in short, is a simple generic starter project for Godot games. Provides a solid base for quick iterations. It worked well when used by small teams in game jams, but it sh"
32,82.24,100,88.0,60.0,62,55.0,Unity/Cesium,juejin,juejin.cn,10 条高级游戏开发提示词 - 稀土掘金,https://juejin.cn/post/7628455839980584996,模型|技术文档|开源代码|SDK/API,模板化与参数化游戏生成,site:juejin.cn 游戏 模板 参数化 关卡 配置,【Unity/Cesium】10 条高级游戏开发提示词 - 稀土掘金 | 来源:juejin | 站点:juejin.cn | 提供:模型、技术文档、开源代码、SDK/API | 相关词:unity、api、github、godot、游戏、ai、llm、cursor | 摘要:2026年4月14日 · ... 配置的砖块关卡布局【约束】 1. 支持相邻约束（颜色/形状/连通性规则） 2 ... 模板（CSV/JSON） - 可热更新的参数热切换方案. 5. 帧率稳定性与 ...
33,81.62,96,88.0,62.0,66,55.0,教程视频,csdn,wenku.csdn.net,godot-beginner-2d-platformer-1.1.0_game_godot_,https://wenku.csdn.net/doc/2osufd777y?ops_request_misc=elastic_search_misc&request_id=bc9d973a36774d1380bd1826f0949988&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-2-2osufd777y-null-null.142^v102^pc_search_result_base3&utm_term=Godot%20platformer%20game%20feel%20coyote%20jump,地图|技术文档|开源代码|教程|可下载资源,Godot游戏设计与GDScript,Godot platformer game feel coyote jump,"【教程视频】godot-beginner-2d-platformer-1.1.0_game_godot_ | 来源:csdn | 站点:wenku.csdn.net | 提供:地图、技术文档、开源代码、教程、可下载资源 | 相关词:3d、地图、tile、开源、godot、gdscript、游戏、game | 摘要:资源摘要信息: ""<em>Godot</em>入门级2D平台游戏开发教程""<em>Godot</em>引擎是一个开源的跨平台游戏开发引擎，它允许开发者创建2D和3D游戏，同时支持多种操作系统，如Windows、Linux、Mac OS X、Android和iOS等。<em>Godot</em>引擎以其易用性、高效性和灵活性而受到广泛欢迎，尤其适合独立游戏开发者和小型开发团队。本资源为<em>God"
34,81.52,100,83.0,70.0,56,55.0,教程视频,bilibili,www.bilibili.com,"250814-视觉小说游戏开发：AI代理工作流完成，一键生成功能即将实现 /...做了个游戏：llm狼人杀_哔哩哔哩_bilibili【AI教程】全B站最详细AI Agent开发全套教程，手把手教你从0到1开始搭...【精华35分钟】这应该是全网AI Agent讲解得最透彻的教程了，从什么是A...LLM+MCP+RAG实战-从0无框架实现极简Agent客户端 OpenAI/智能体/大模型...10分钟讲清楚 Prompt, Agent, MCP 是什么_哔哩哔哩_bilibiliLLM Agent的 “Windows” 来了！AIOS如何构建LLM Agent的生态底座？_哔...",https://www.bilibili.com/video/BV1UzbJzbEsN/,模型|技术文档|开源代码|教程,AI辅助游戏创作与智能体,site:bilibili.com AI assisted game development LLM agent,"【教程视频】250814-视觉小说游戏开发：AI代理工作流完成，一键生成功能即将实现 /...做了个游戏：llm狼人杀_哔哩哔哩_bilibili【AI教程】全B站最详细A | 来源:bilibili | 站点:www.bilibili.com | 提供:模型、技术文档、开源代码、教程 | 相关词:开源、demo、github、游戏、game、ai、llm、mcp | 摘要:第10个AI代理（脚本生成）和第11个AI代理（中英文翻译）均已完成，分别负责生成Naninovel格式脚本和中英文台词转换。 Agents 10 (script generation) and 11 (Chinese-English translation) are both completed, responsible for generating Naninovel format scrip"
35,81.52,100,83.0,70.0,56,55.0,教程视频,bilibili,www.bilibili.com,"做了个游戏：llm狼人杀_哔哩哔哩_bilibili【AI教程】全B站最详细AI Agent开发全套教程，手把手教你从0到1开始搭...【精华35分钟】这应该是全网AI Agent讲解得最透彻的教程了，从什么是A...LLM+MCP+RAG实战-从0无框架实现极简Agent客户端 OpenAI/智能体/大模型...10分钟讲清楚 Prompt, Agent, MCP 是什么_哔哩哔哩_bilibiliLLM Agent的 “Windows” 来了！AIOS如何构建LLM Agent的生态底座？_哔...",https://www.bilibili.com/video/BV134421c7uK/,模型|技术文档|开源代码|教程,AI辅助游戏创作与智能体,site:bilibili.com AI assisted game development LLM agent,【教程视频】做了个游戏：llm狼人杀_哔哩哔哩_bilibili【AI教程】全B站最详细AI Agent开发全套教程，手把手教你从0到1开始搭...【精华35分钟】这应该是 | 来源:bilibili | 站点:www.bilibili.com | 提供:模型、技术文档、开源代码、教程 | 相关词:开源、demo、github、游戏、game、ai、llm、mcp | 摘要:项目地址： https://github.com/xiwan/LLM-Game-Agents最近，我独立搞了套用llm驱动的狼人杀Demo，主要是用文字驱动整体流程，欢迎测试留言。 小白适用！ 学完即就业，带你玩转AI Agent！ 共计56条视频，包括：【前言】00.Agent开发学习指南、【基础篇】01.智能体概念与技术全景、【基础篇】02.智能体常用技术-LLM等，UP主更多精彩视频，请关注
36,80.83,88,98.0,65.0,54,55.0,Unity/Cesium,web,git-stars.org,Top rapid-prototyping Repositories - GitHub Projects for... | Git Stars,https://git-stars.org/repositories/topic/rapid-prototyping,技术文档|开源代码|SDK/API|可下载资源,模板化与参数化游戏生成,game template rapid prototyping indie,"【Unity/Cesium】Top rapid-prototyping Repositories - GitHub Projects for... | Git Stars | 来源:web | 站点:git-stars.org | 提供:技术文档、开源代码、SDK/API、可下载资源 | 相关词:unity、api、github、game、template | 摘要:#c-sharp #unity-engine #game-template #rapid-prototyping #2d-game-development #indie-game-dev #character-controller #game-boilerplate.Easily bring your Figma Documents, Components, Assets and Prototyp"
37,80.44,100,81.0,70.0,52,55.0,教程视频,bilibili,www.bilibili.com,Godot 4 中的 2D 平台游戏教程 -（第01 / 7部分）-【英译中-双字幕】_...在Godot 4中创建一个完整的2D幸存者风格游戏_哔哩哔哩_bilibili【dev log】camera debug和coyote-time土狼跳_蔚蓝Godot 2D游戏开发 - Godot 2D Academy: Master 2D Games with Godot 4...,https://www.bilibili.com/video/BV16QZVYZEoR/,地图|开源代码|教程|可下载资源,Godot游戏设计与GDScript,site:bilibili.com Godot platformer game feel coyote jump,"【教程视频】Godot 4 中的 2D 平台游戏教程 -（第01 / 7部分）-【英译中-双字幕】_...在Godot 4中创建一个完整的2D幸存者风格游戏_哔哩哔哩_bi | 来源:bilibili | 站点:www.bilibili.com | 提供:地图、开源代码、教程、可下载资源 | 相关词:地图、github、godot、游戏、game、platformer、教程、bilibili | 摘要:Mar 27, 2025 · https://www.youtube.com/watch?v=S2NG6fobarM&list=PLCcur7_Y2zTdKIQ2oM2Ec8MEfeBnAbEXT&index=1 本系列的第一部视频旨在带您了解创建完整 2D 平台游戏的步骤！ GitHub：https://github.com/PaperMouseGames/Tutorial-Platformer"
38,80.32,88,80.0,88.0,66,55.0,开源代码,official,github.com,GitHub - deanblackborough/godot-platformer: Godot Platformer...,https://github.com/deanblackborough/godot-platformer,地图|技术文档|开源代码|可下载资源|涉及授权/版权,模板化与参数化游戏生成,site:github.com godot platformer template,"【开源代码】GitHub - deanblackborough/godot-platformer: Godot Platformer... | 来源:official | 站点:github.com | 提供:地图、技术文档、开源代码、可下载资源、涉及授权/版权 | 相关词:tile、github、godot、gdscript、game、ai、platformer、template | 摘要:Godot Platformer starter - A work-in-progress platformer starter project for Godot 4.4+, built as both a testbed for learning the engine and a solid foundation for future projects."
39,80.28,100,68.0,88.0,34,95.0,开源代码,github,github.com,age-of-asparagus/godot3-3dgame,https://github.com/age-of-asparagus/godot3-3dgame,开源代码|可下载资源|涉及授权/版权,Godot游戏设计与GDScript,Godot top down shooter tutorial,【开源代码】age-of-asparagus/godot3-3dgame | 来源:github | 站点:github.com | 提供:开源代码、可下载资源、涉及授权/版权 | 相关词:unity、3d、github、godot、gdscript、game、ai | 摘要:A repo for my Make a 3D Top Down Shooter with Godot tutorial series on YouTube. | ⭐25 | 语言:GDScript | 更新:2026-03-12T23:34:01Z
40,80.18,96,80.0,62.0,74,55.0,三维模型,csdn,wenku.csdn.net,塔防游戏简单模拟示例,https://wenku.csdn.net/doc/63yd0p9s2e?ops_request_misc=elastic_search_misc&request_id=5c2887f72f2b4e90ab95893b84d5e9bc&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-3-63yd0p9s2e-null-null.142^v102^pc_search_result_base3&utm_term=%E5%A1%94%E9%98%B2%20%E6%95%B0%E5%80%BC%E5%B9%B3%E8%A1%A1%20%E8%AE%BE%E8%AE%A1%20%E5%85%AC%E5%BC%8F,地图|模型|技术文档|教程|SDK/API|可下载资源,游戏手感与核心机制设计,塔防 数值平衡 设计 公式,【三维模型】塔防游戏简单模拟示例 | 来源:csdn | 站点:wenku.csdn.net | 提供:地图、模型、技术文档、教程、SDK/API、可下载资源 | 相关词:地图、api、游戏、game、ai、塔防、命中、碰撞 | 摘要:<em>塔防</em>游戏（Tower Defense Game）是一种经典的策略类游戏类型，其核心玩法围绕“防御”与“路径控制”展开：玩家在预设的地图路径旁部署具有不同攻击属性、射程、冷却时间及特殊效果的防御塔，以拦截并消灭沿固定路径行进的敌方单位（通常称为“怪物”或“敌人”）。本示例标题《<em>塔防</em>游戏简单模拟示例》所指的并非完整商业级产品，而是一个高度抽象化、结构清晰、逻辑自洽的
41,80.18,96,80.0,62.0,74,55.0,教程视频,csdn,wenku.csdn.net,塔防游戏源码,https://wenku.csdn.net/doc/9315py4cj6?ops_request_misc=elastic_search_misc&request_id=5c2887f72f2b4e90ab95893b84d5e9bc&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-4-9315py4cj6-null-null.142^v102^pc_search_result_base3&utm_term=%E5%A1%94%E9%98%B2%20%E6%95%B0%E5%80%BC%E5%B9%B3%E8%A1%A1%20%E8%AE%BE%E8%AE%A1%20%E5%85%AC%E5%BC%8F,地图|模型|技术文档|教程|SDK/API|可下载资源,游戏手感与核心机制设计,塔防 数值平衡 设计 公式,【教程视频】塔防游戏源码 | 来源:csdn | 站点:wenku.csdn.net | 提供:地图、模型、技术文档、教程、SDK/API、可下载资源 | 相关词:unity、3d、地图、tile、navmesh、api、游戏、game | 摘要:<em>塔防</em>游戏（Tower Defense，简称TD）作为策略类游戏的重要分支，其核心机制在于“空间规划+资源管理+实时决策”，而Unity3D平台凭借其跨平台能力、可视化编辑器、成熟C#生态及强大的物理与动画系统，成为开发此类游戏的首选引擎。本项目《<em>塔防</em>游戏源码》不仅是一个可运行的完整Unity3D工程（项目名“tower_Defense”），更是一套高度模块化、可
42,80.18,96,80.0,62.0,74,55.0,三维模型,csdn,wenku.csdn.net,基于C#制作的闯关冒险类游戏【100010797】,https://wenku.csdn.net/doc/4p7xe54mpd?ops_request_misc=elastic_search_misc&request_id=f667737249cb409cab060f7a92ccdffb&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-6-4p7xe54mpd-null-null.142^v102^pc_search_result_base8&utm_term=%E6%A8%AA%E7%89%88%E9%97%AF%E5%85%B3%20%E8%B7%B3%E8%B7%83%20%E6%89%8B%E6%84%9F%20%E5%8F%82%E6%95%B0,地图|模型|技术文档|教程|SDK/API|可下载资源,游戏手感与核心机制设计,横版闯关 跳跃 手感 参数,【三维模型】基于C#制作的闯关冒险类游戏【100010797】 | 来源:csdn | 站点:wenku.csdn.net | 提供:地图、模型、技术文档、教程、SDK/API、可下载资源 | 相关词:unity、3d、tile、手柄、游戏、game、独立游戏、ai | 摘要:基于C#制作的<em>闯关</em>冒险类游戏【100010797】是一个典型的Unity引擎驱动的2D<em>横版</em>动作冒险项目，其技术内核深度整合了C#面向对象编程范式、Unity引擎核心子系统（如Transform、Rigidbody2D、Collider2D、Animator、AudioSource、UI系统、SceneManager等）以及游戏设计中的经典架构模式。该游戏以狐狸为
43,80.12,96,78.0,88.0,46,55.0,开源代码,official,github.com,platformer · GitHub Topics · GitHub,https://github.com/topics/platformer?l=gdscript,技术文档|开源代码|教程|涉及授权/版权,模板化与参数化游戏生成,site:github.com godot platformer template,【开源代码】platformer · GitHub Topics · GitHub | 来源:official | 站点:github.com | 提供:技术文档、开源代码、教程、涉及授权/版权 | 相关词:demo、github、godot、gdscript、game、ai、platformer、template | 摘要:game template platformer godot game-template godot4.Project template for any Godot 4.0+ project. It comes with several core systems and thorough documentation.
